iso3,region,study,wave,year,cat,pct,n
MAR,Middle East & North Africa,WVS,5,2007,otra_religion,36.8,1170
MAR,Middle East & North Africa,WVS,6,2011,otra_religion,18.9,1200
MAR,Middle East & North Africa,WVS,7,2021,otra_religion,23.7,1200
MAR,Middle East & North Africa,WVS,5,2007,otro_idioma,26.0,1194
MAR,Middle East & North Africa,WVS,6,2011,otro_idioma,11.3,1200
MAR,Middle East & North Africa,WVS,7,2021,otro_idioma,16.9,1200
MAR,Middle East & North Africa,WVS,5,2007,parejas_no_casadas,78.4,1195
MAR,Middle East & North Africa,WVS,6,2011,parejas_no_casadas,65.8,1200
MAR,Middle East & North Africa,WVS,7,2021,parejas_no_casadas,59.0,1200
MAR,Middle East & North Africa,WVS,4,2001,sida,81.0,1251
MAR,Middle East & North Africa,WVS,5,2007,sida,66.8,1196
MAR,Middle East & North Africa,WVS,6,2011,sida,47.1,1200
MAR,Middle East & North Africa,WVS,7,2021,sida,42.6,1200
MAR,Middle East & North Africa,WVS,4,2001,traficantes,92.7,1251
MDA,Eastern Europe & Central Asia,WVS,3,1996,antecedentes,80.6,984
MDA,Eastern Europe & Central Asia,WVS,4,2002,antecedentes,83.4,1008
MDA,Eastern Europe & Central Asia,EVS,5,2008,antecedentes,66.2,1508
MDA,Eastern Europe & Central Asia,WVS,3,1996,bebedores,78.4,984
MDA,Eastern Europe & Central Asia,WVS,4,2002,bebedores,84.7,1008
MDA,Eastern Europe & Central Asia,WVS,5,2006,bebedores,81.0,1046
MDA,Eastern Europe & Central Asia,EVS,5,2008,bebedores,81.7,1535
MDA,Eastern Europe & Central Asia,EVS,5,2008,cristianos,3.5,1532
MDA,Eastern Europe & Central Asia,WVS,3,1996,drogadictos,86.1,984
MDA,Eastern Europe & Central Asia,WVS,4,2002,drogadictos,90.6,1008
MDA,Eastern Europe & Central Asia,WVS,5,2006,drogadictos,87.4,1046
MDA,Eastern Europe & Central Asia,EVS,5,2008,drogadictos,87.6,1514
MDA,Eastern Europe & Central Asia,EVS,5,2008,extrema_derecha,32.6,1359
MDA,Eastern Europe & Central Asia,EVS,5,2008,extrema_izquierda,35.0,1368
MDA,Eastern Europe & Central Asia,WVS,3,1996,extremistas,48.1,984
MDA,Eastern Europe & Central Asia,EVS,5,2008,familias_numerosas,7.4,1534
MDA,Eastern Europe & Central Asia,EVS,5,2008,gitanos,48.1,1532
MDA,Eastern Europe & Central Asia,WVS,3,1996,homosexuales,77.4,984
MDA,Eastern Europe & Central Asia,WVS,4,2002,homosexuales,77.4,1008
MDA,Eastern Europe & Central Asia,WVS,5,2006,homosexuales,70.4,1046
MDA,Eastern Europe & Central Asia,EVS,5,2008,homosexuales,79.7,1472
MDA,Eastern Europe & Central Asia,WVS,3,1996,inestables,57.4,984
MDA,Eastern Europe & Central Asia,WVS,4,2002,inestables,68.4,1008
MDA,Eastern Europe & Central Asia,EVS,5,2008,inestables,71.1,1510
MDA,Eastern Europe & Central Asia,WVS,3,1996,inmigrantes,13.2,984
MDA,Eastern Europe & Central Asia,WVS,4,2002,inmigrantes,18.8,1008
MDA,Eastern Europe & Central Asia,WVS,5,2006,inmigrantes,18.8,1046
MDA,Eastern Europe & Central Asia,EVS,5,2008,inmigrantes,19.6,1484
MDA,Eastern Europe & Central Asia,WVS,4,2002,judios,25.0,1008
MDA,Eastern Europe & Central Asia,EVS,5,2008,judios,22.2,1527
MDA,Eastern Europe & Central Asia,WVS,5,2006,minorias_militantes,59.0,1045
MDA,Eastern Europe & Central Asia,WVS,4,2002,musulmanes,44.4,1008
MDA,Eastern Europe & Central Asia,EVS,5,2008,musulmanes,35.4,1491
MDA,Eastern Europe & Central Asia,WVS,3,1996,otra_raza,7.7,984
MDA,Eastern Europe & Central Asia,WVS,4,2002,otra_raza,11.0,1008
MDA,Eastern Europe & Central Asia,WVS,5,2006,otra_raza,23.7,1046
MDA,Eastern Europe & Central Asia,EVS,5,2008,otra_raza,19.1,1521
MDA,Eastern Europe & Central Asia,WVS,3,1996,otra_religion,16.2,984
MDA,Eastern Europe & Central Asia,WVS,5,2006,otra_religion,25.4,1046
MDA,Eastern Europe & Central Asia,WVS,5,2006,otro_idioma,16.0,1042
MDA,Eastern Europe & Central Asia,WVS,5,2006,parejas_no_casadas,16.6,1041
MDA,Eastern Europe & Central Asia,WVS,3,1996,sida,72.8,984
MDA,Eastern Europe & Central Asia,WVS,4,2002,sida,66.1,1008
MDA,Eastern Europe & Central Asia,WVS,5,2006,sida,69.1,1046
MDA,Eastern Europe & Central Asia,EVS,5,2008,sida,63.7,1481
MDV,South Asia,WVS,7,2021,bebedores,87.4,1039
MDV,South Asia,WVS,7,2021,drogadictos,90.9,1039
MDV,South Asia,WVS,7,2021,homosexuales,85.5,1039
MDV,South Asia,WVS,7,2021,inmigrantes,23.6,1036
MDV,South Asia,WVS,7,2021,otra_raza,26.0,1039
MDV,South Asia,WVS,7,2021,otra_religion,51.2,1038
MDV,South Asia,WVS,7,2021,otro_idioma,17.7,1038
MDV,South Asia,WVS,7,2021,parejas_no_casadas,69.8,1038
MDV,South Asia,WVS,7,2021,sida,35.7,1039
MEX,Latin America,WVS,1,1981,antecedentes,50.2,1837
MEX,Latin America,WVS,2,1990,antecedentes,68.6,1531
MEX,Latin America,WVS,3,1996,antecedentes,57.9,1510
MEX,Latin America,WVS,4,2000,antecedentes,69.6,1535
MEX,Latin America,WVS,1,1981,bebedores,42.3,1837
MEX,Latin America,WVS,2,1990,bebedores,55.7,1531
MEX,Latin America,WVS,3,1996,bebedores,43.3,1510
MEX,Latin America,WVS,4,2000,bebedores,55.9,1535
MEX,Latin America,WVS,5,2005,bebedores,49.7,1560
MEX,Latin America,WVS,6,2012,bebedores,50.1,2000
MEX,Latin America,WVS,7,2018,bebedores,55.3,1740
MEX,Latin America,WVS,2,1990,drogadictos,69.2,1531
MEX,Latin America,WVS,3,1996,drogadictos,53.9,1510
MEX,Latin America,WVS,4,2000,drogadictos,67.9,1535
MEX,Latin America,WVS,5,2005,drogadictos,77.4,1560
MEX,Latin America,WVS,6,2012,drogadictos,69.5,2000
MEX,Latin America,WVS,7,2018,drogadictos,77.3,1739
MEX,Latin America,WVS,4,2000,evangelistas,24.7,1535
MEX,Latin America,WVS,2,1990,extrema_derecha,27.2,1531
MEX,Latin America,WVS,1,1981,extremistas,24.1,1837
MEX,Latin America,WVS,3,1996,extremistas,34.2,1510
MEX,Latin America,WVS,2,1990,familias_numerosas,22.7,1531
MEX,Latin America,WVS,2,1990,hindues,13.8,1531
MEX,Latin America,WVS,2,1990,homosexuales,60.2,1531
MEX,Latin America,WVS,3,1996,homosexuales,39.9,1510
MEX,Latin America,WVS,4,2000,homosexuales,44.6,1535
MEX,Latin America,WVS,5,2005,homosexuales,29.8,1560
MEX,Latin America,WVS,6,2012,homosexuales,23.2,2000
MEX,Latin America,WVS,7,2018,homosexuales,22.8,1736
MEX,Latin America,WVS,1,1981,inestables,27.8,1837
MEX,Latin America,WVS,2,1990,inestables,37.7,1531
MEX,Latin America,WVS,3,1996,inestables,38.7,1510
MEX,Latin America,WVS,4,2000,inestables,33.5,1535
MEX,Latin America,WVS,1,1981,inmigrantes,0.0,1837
MEX,Latin America,WVS,2,1990,inmigrantes,17.6,1531
MEX,Latin America,WVS,3,1996,inmigrantes,27.1,1510
MEX,Latin America,WVS,4,2000,inmigrantes,14.3,1535
MEX,Latin America,WVS,5,2005,inmigrantes,9.7,1560
MEX,Latin America,WVS,6,2012,inmigrantes,11.6,2000
MEX,Latin America,WVS,7,2018,inmigrantes,13.6,1736
MEX,Latin America,WVS,2,1990,judios,18.6,1531
MEX,Latin America,WVS,3,1996,judios,30.9,1510
MEX,Latin America,WVS,5,2005,minorias_militantes,17.1,1560
MEX,Latin America,WVS,2,1990,musulmanes,18.7,1531
MEX,Latin America,WVS,4,2000,musulmanes,17.0,1535
MEX,Latin America,WVS,1,1981,otra_raza,6.8,1837
MEX,Latin America,WVS,2,1990,otra_raza,16.5,1531
MEX,Latin America,WVS,3,1996,otra_raza,26.7,1510
MEX,Latin America,WVS,4,2000,otra_raza,15.2,1535
MEX,Latin America,WVS,5,2005,otra_raza,8.3,1560
MEX,Latin America,WVS,6,2012,otra_raza,10.2,2000
MEX,Latin America,WVS,7,2018,otra_raza,11.4,1737
MEX,Latin America,WVS,5,2005,otra_religion,13.5,1560
MEX,Latin America,WVS,6,2012,otra_religion,15.6,2000
MEX,Latin America,WVS,7,2018,otra_religion,14.0,1737
MEX,Latin America,WVS,5,2005,otro_idioma,11.2,1560
MEX,Latin America,WVS,6,2012,otro_idioma,14.1,2000
MEX,Latin America,WVS,7,2018,otro_idioma,12.5,1738
MEX,Latin America,WVS,5,2005,parejas_no_casadas,9.2,1560
MEX,Latin America,WVS,6,2012,parejas_no_casadas,10.5,2000
MEX,Latin America,WVS,7,2018,parejas_no_casadas,11.1,1738
MEX,Latin America,WVS,2,1990,sida,57.2,1531
MEX,Latin America,WVS,3,1996,sida,33.1,1510
MEX,Latin America,WVS,4,2000,sida,33.6,1535
MEX,Latin America,WVS,5,2005,sida,20.6,1560
MEX,Latin America,WVS,6,2012,sida,16.2,2000
MEX,Latin America,WVS,7,2018,sida,19.9,1734
MKD,Eastern Europe & Central Asia,WVS,3,1998,antecedentes,77.8,995
MKD,Eastern Europe & Central Asia,WVS,4,2001,antecedentes,76.3,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,antecedentes,71.3,1460
MKD,Eastern Europe & Central Asia,WVS,3,1998,bebedores,69.5,995
MKD,Eastern Europe & Central Asia,WVS,4,2001,bebedores,63.8,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,bebedores,65.5,1484
MKD,Eastern Europe & Central Asia,EVS,7,2019,bebedores,79.5,1058
MKD,Eastern Europe & Central Asia,EVS,5,2008,cristianos,5.3,1479
MKD,Eastern Europe & Central Asia,EVS,7,2019,cristianos,10.4,1052
MKD,Eastern Europe & Central Asia,WVS,3,1998,drogadictos,78.7,995
MKD,Eastern Europe & Central Asia,WVS,4,2001,drogadictos,73.1,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,drogadictos,78.8,1485
MKD,Eastern Europe & Central Asia,EVS,7,2019,drogadictos,85.3,1070
MKD,Eastern Europe & Central Asia,EVS,5,2008,extrema_derecha,33.4,1430
MKD,Eastern Europe & Central Asia,EVS,5,2008,extrema_izquierda,33.7,1432
MKD,Eastern Europe & Central Asia,WVS,3,1998,extremistas,51.9,995
MKD,Eastern Europe & Central Asia,EVS,5,2008,familias_numerosas,13.2,1483
MKD,Eastern Europe & Central Asia,EVS,5,2008,gitanos,16.1,1483
MKD,Eastern Europe & Central Asia,EVS,7,2019,gitanos,30.2,1020
MKD,Eastern Europe & Central Asia,WVS,3,1998,homosexuales,65.9,995
MKD,Eastern Europe & Central Asia,WVS,4,2001,homosexuales,53.5,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,homosexuales,58.1,1483
MKD,Eastern Europe & Central Asia,EVS,7,2019,homosexuales,68.2,1040
MKD,Eastern Europe & Central Asia,WVS,3,1998,inestables,58.3,995
MKD,Eastern Europe & Central Asia,WVS,4,2001,inestables,47.4,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,inestables,45.2,1480
MKD,Eastern Europe & Central Asia,WVS,3,1998,inmigrantes,23.7,995
MKD,Eastern Europe & Central Asia,WVS,4,2001,inmigrantes,18.6,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,inmigrantes,19.6,1481
MKD,Eastern Europe & Central Asia,EVS,7,2019,inmigrantes,32.5,1010
MKD,Eastern Europe & Central Asia,WVS,4,2001,judios,20.0,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,judios,15.7,1481
MKD,Eastern Europe & Central Asia,EVS,7,2019,judios,24.8,1024
MKD,Eastern Europe & Central Asia,WVS,4,2001,musulmanes,26.2,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,musulmanes,26.0,1479
MKD,Eastern Europe & Central Asia,EVS,7,2019,musulmanes,15.2,1043
MKD,Eastern Europe & Central Asia,WVS,3,1998,otra_raza,26.4,995
MKD,Eastern Europe & Central Asia,WVS,4,2001,otra_raza,19.0,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,otra_raza,20.7,1481
MKD,Eastern Europe & Central Asia,EVS,7,2019,otra_raza,27.7,1020
MKD,Eastern Europe & Central Asia,WVS,3,1998,sida,62.7,995
MKD,Eastern Europe & Central Asia,WVS,4,2001,sida,52.1,1055
MKD,Eastern Europe & Central Asia,EVS,5,2008,sida,61.7,1479
MLI,Sub-Saharan Africa,WVS,5,2007,bebedores,65.2,1534
MLI,Sub-Saharan Africa,WVS,5,2007,drogadictos,76.3,1534
MLI,Sub-Saharan Africa,WVS,5,2007,homosexuales,66.2,1534
MLI,Sub-Saharan Africa,WVS,5,2007,inmigrantes,24.5,1534
MLI,Sub-Saharan Africa,WVS,5,2007,otra_raza,22.0,1534
MLI,Sub-Saharan Africa,WVS,5,2007,otra_religion,24.1,1534
MLI,Sub-Saharan Africa,WVS,5,2007,otro_idioma,19.7,1534
MLI,Sub-Saharan Africa,WVS,5,2007,parejas_no_casadas,48.0,1534
MLI,Sub-Saharan Africa,WVS,5,2007,sida,41.6,1534
MLT,Western Europe,EVS,1,1983,antecedentes,76.0,467
MLT,Western Europe,EVS,2,1991,antecedentes,77.6,393
MLT,Western Europe,EVS,4,1999,antecedentes,80.0,1002
MLT,Western Europe,EVS,5,2008,antecedentes,63.9,1459
MLT,Western Europe,EVS,1,1983,bebedores,61.0,467
MLT,Western Europe,EVS,2,1991,bebedores,60.9,393
MLT,Western Europe,EVS,4,1999,bebedores,73.9,1002
MLT,Western Europe,EVS,5,2008,bebedores,57.2,1464
MLT,Western Europe,EVS,5,2008,cristianos,11.0,1478
MLT,Western Europe,EVS,2,1991,drogadictos,63.7,393
MLT,Western Europe,EVS,4,1999,drogadictos,71.4,1002
MLT,Western Europe,EVS,5,2008,drogadictos,59.2,1463
MLT,Western Europe,EVS,1,1983,extrema_derecha,41.8,467
MLT,Western Europe,EVS,2,1991,extrema_derecha,20.8,393
MLT,Western Europe,EVS,4,1999,extrema_derecha,39.8,1002
MLT,Western Europe,EVS,5,2008,extrema_derecha,28.0,1376
MLT,Western Europe,EVS,1,1983,extrema_izquierda,45.4,467
MLT,Western Europe,EVS,2,1991,extrema_izquierda,21.2,393
MLT,Western Europe,EVS,4,1999,extrema_izquierda,36.8,1002
MLT,Western Europe,EVS,5,2008,extrema_izquierda,27.2,1377
MLT,Western Europe,EVS,1,1983,familias_numerosas,10.7,467
MLT,Western Europe,EVS,2,1991,familias_numerosas,16.5,393
MLT,Western Europe,EVS,4,1999,familias_numerosas,15.4,1002
MLT,Western Europe,EVS,5,2008,familias_numerosas,15.2,1461
MLT,Western Europe,EVS,4,1999,gitanos,30.3,1002
MLT,Western Europe,EVS,5,2008,gitanos,30.8,1373
MLT,Western Europe,EVS,2,1991,hindues,8.3,393
MLT,Western Europe,EVS,2,1991,homosexuales,43.8,393
MLT,Western Europe,EVS,4,1999,homosexuales,39.6,1002
MLT,Western Europe,EVS,5,2008,homosexuales,20.5,1465
MLT,Western Europe,EVS,1,1983,inestables,32.1,467
MLT,Western Europe,EVS,2,1991,inestables,34.3,393
MLT,Western Europe,EVS,4,1999,inestables,29.8,1002
MLT,Western Europe,EVS,5,2008,inestables,29.9,1434
MLT,Western Europe,EVS,1,1983,inmigrantes,3.2,467
MLT,Western Europe,EVS,2,1991,inmigrantes,9.2,393
MLT,Western Europe,EVS,4,1999,inmigrantes,15.3,1002
MLT,Western Europe,EVS,5,2008,inmigrantes,33.6,1436
MLT,Western Europe,EVS,2,1991,judios,8.5,393
MLT,Western Europe,EVS,4,1999,judios,20.8,1002
MLT,Western Europe,EVS,5,2008,judios,20.7,1425
MLT,Western Europe,EVS,2,1991,musulmanes,12.1,393
MLT,Western Europe,EVS,4,1999,musulmanes,27.8,1002
MLT,Western Europe,EVS,5,2008,musulmanes,31.0,1439
MLT,Western Europe,EVS,1,1983,otra_raza,9.0,467
MLT,Western Europe,EVS,2,1991,otra_raza,10.3,393
MLT,Western Europe,EVS,4,1999,otra_raza,18.6,1002
MLT,Western Europe,EVS,5,2008,otra_raza,25.5,1448
MLT,Western Europe,EVS,2,1991,sida,46.6,393
MLT,Western Europe,EVS,4,1999,sida,38.3,1002
MLT,Western Europe,EVS,5,2008,sida,30.9,1445
MMR,Southeast Asia,WVS,7,2020,bebedores,93.8,1200
MMR,Southeast Asia,WVS,7,2020,drogadictos,97.9,1200
MMR,Southeast Asia,WVS,7,2020,homosexuales,91.3,1200
MMR,Southeast Asia,WVS,7,2020,inmigrantes,72.8,1200
MMR,Southeast Asia,WVS,7,2020,otra_raza,70.4,1200
MMR,Southeast Asia,WVS,7,2020,otra_religion,71.2,1200
MMR,Southeast Asia,WVS,7,2020,otro_idioma,70.8,1200
MMR,Southeast Asia,WVS,7,2020,parejas_no_casadas,90.5,1200
MMR,Southeast Asia,WVS,7,2020,sida,85.1,1200
MNE,Eastern Europe & Central Asia,WVS,3,1996,antecedentes,47.1,240
MNE,Eastern Europe & Central Asia,WVS,4,2001,antecedentes,29.3,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,antecedentes,79.1,1482
MNE,Eastern Europe & Central Asia,WVS,3,1996,bebedores,72.5,240
MNE,Eastern Europe & Central Asia,WVS,4,2001,bebedores,63.1,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,bebedores,64.6,1466
MNE,Eastern Europe & Central Asia,EVS,7,2019,bebedores,80.2,984
MNE,Eastern Europe & Central Asia,EVS,5,2008,cristianos,8.4,1409
MNE,Eastern Europe & Central Asia,EVS,7,2019,cristianos,0.0,978
MNE,Eastern Europe & Central Asia,WVS,3,1996,drogadictos,86.7,240
MNE,Eastern Europe & Central Asia,WVS,4,2001,drogadictos,86.1,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,drogadictos,82.5,1475
MNE,Eastern Europe & Central Asia,EVS,7,2019,drogadictos,90.3,984
MNE,Eastern Europe & Central Asia,EVS,5,2008,extrema_derecha,24.0,1433
MNE,Eastern Europe & Central Asia,EVS,5,2008,extrema_izquierda,25.8,1436
MNE,Eastern Europe & Central Asia,WVS,3,1996,extremistas,68.3,240
MNE,Eastern Europe & Central Asia,EVS,5,2008,familias_numerosas,10.4,1448
MNE,Eastern Europe & Central Asia,WVS,3,1996,gitanos,28.7,240
MNE,Eastern Europe & Central Asia,WVS,4,2001,gitanos,23.6,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,gitanos,20.4,1451
MNE,Eastern Europe & Central Asia,EVS,7,2019,gitanos,26.9,977
MNE,Eastern Europe & Central Asia,WVS,3,1996,homosexuales,82.1,240
MNE,Eastern Europe & Central Asia,WVS,4,2001,homosexuales,73.7,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,homosexuales,66.0,1474
MNE,Eastern Europe & Central Asia,EVS,7,2019,homosexuales,71.2,976
MNE,Eastern Europe & Central Asia,WVS,3,1996,inestables,78.8,240
MNE,Eastern Europe & Central Asia,WVS,4,2001,inestables,77.2,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,inestables,53.5,1450
MNE,Eastern Europe & Central Asia,WVS,3,1996,inmigrantes,31.2,240
MNE,Eastern Europe & Central Asia,WVS,4,2001,inmigrantes,20.1,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,inmigrantes,11.3,1444
MNE,Eastern Europe & Central Asia,EVS,7,2019,inmigrantes,56.8,978
MNE,Eastern Europe & Central Asia,EVS,5,2008,judios,15.2,1454
MNE,Eastern Europe & Central Asia,EVS,7,2019,judios,10.4,978
MNE,Eastern Europe & Central Asia,WVS,4,2001,musulmanes,20.2,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,musulmanes,12.8,1449
MNE,Eastern Europe & Central Asia,EVS,7,2019,musulmanes,7.2,974
MNE,Eastern Europe & Central Asia,WVS,3,1996,otra_raza,16.7,240
MNE,Eastern Europe & Central Asia,WVS,4,2001,otra_raza,19.1,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,otra_raza,12.9,1461
MNE,Eastern Europe & Central Asia,EVS,7,2019,otra_raza,21.3,983
MNE,Eastern Europe & Central Asia,WVS,3,1996,sida,83.3,240
MNE,Eastern Europe & Central Asia,WVS,4,2001,sida,76.1,1060
MNE,Eastern Europe & Central Asia,EVS,5,2008,sida,58.5,1454
MNG,East Asia,WVS,7,2020,bebedores,76.4,1638
MNG,East Asia,WVS,7,2020,drogadictos,74.2,1638
MNG,East Asia,WVS,7,2020,homosexuales,45.8,1638
MNG,East Asia,WVS,7,2020,inmigrantes,29.3,1638
MNG,East Asia,WVS,7,2020,otra_raza,20.6,1638
MNG,East Asia,WVS,7,2020,otra_religion,25.4,1638
MNG,East Asia,WVS,7,2020,otro_idioma,15.6,1638
MNG,East Asia,WVS,7,2020,parejas_no_casadas,15.3,1638
MNG,East Asia,WVS,7,2020,sida,47.6,1638
MYS,Southeast Asia,WVS,5,2006,bebedores,72.7,1200
MYS,Southeast Asia,WVS,6,2012,bebedores,68.5,1300
MYS,Southeast Asia,WVS,7,2018,bebedores,82.9,1313
MYS,Southeast Asia,WVS,5,2006,drogadictos,87.3,1200
MYS,Southeast Asia,WVS,6,2012,drogadictos,73.8,1300
MYS,Southeast Asia,WVS,7,2018,drogadictos,93.9,1313
MYS,Southeast Asia,WVS,5,2006,homosexuales,70.6,1200
MYS,Southeast Asia,WVS,6,2012,homosexuales,58.7,1300
MYS,Southeast Asia,WVS,7,2018,homosexuales,60.4,1313
MYS,Southeast Asia,WVS,5,2006,inmigrantes,56.7,1200
MYS,Southeast Asia,WVS,6,2012,inmigrantes,59.7,1300
MYS,Southeast Asia,WVS,7,2018,inmigrantes,50.6,1313
MYS,Southeast Asia,WVS,5,2006,otra_raza,20.6,1200
MYS,Southeast Asia,WVS,6,2012,otra_raza,31.3,1300
MYS,Southeast Asia,WVS,7,2018,otra_raza,5.5,1313
MYS,Southeast Asia,WVS,5,2006,otra_religion,22.4,1200
MYS,Southeast Asia,WVS,6,2012,otra_religion,30.3,1300
MYS,Southeast Asia,WVS,7,2018,otra_religion,6.8,1313
MYS,Southeast Asia,WVS,5,2006,otro_idioma,19.5,1199
MYS,Southeast Asia,WVS,6,2012,otro_idioma,29.2,1300
MYS,Southeast Asia,WVS,7,2018,otro_idioma,4.1,1313
MYS,Southeast Asia,WVS,5,2006,parejas_no_casadas,49.9,1200
MYS,Southeast Asia,WVS,6,2012,parejas_no_casadas,52.3,1300
MYS,Southeast Asia,WVS,7,2018,parejas_no_casadas,40.6,1313
MYS,Southeast Asia,WVS,5,2006,sida,69.8,1200
MYS,Southeast Asia,WVS,6,2012,sida,59.5,1300
MYS,Southeast Asia,WVS,7,2018,sida,45.2,1313
NGA,Sub-Saharan Africa,WVS,2,1990,antecedentes,80.3,1001
NGA,Sub-Saharan Africa,WVS,3,1995,antecedentes,93.4,1996
NGA,Sub-Saharan Africa,WVS,4,2000,antecedentes,78.7,2022
NGA,Sub-Saharan Africa,WVS,2,1990,bebedores,72.2,1001
NGA,Sub-Saharan Africa,WVS,3,1995,bebedores,78.7,1996
NGA,Sub-Saharan Africa,WVS,4,2000,bebedores,65.3,2022
NGA,Sub-Saharan Africa,WVS,6,2012,bebedores,63.7,1759
NGA,Sub-Saharan Africa,WVS,7,2018,bebedores,77.2,1237
NGA,Sub-Saharan Africa,WVS,3,1995,cristianos,6.7,1996
NGA,Sub-Saharan Africa,WVS,2,1990,drogadictos,76.5,1001
NGA,Sub-Saharan Africa,WVS,3,1995,drogadictos,90.1,1996
NGA,Sub-Saharan Africa,WVS,4,2000,drogadictos,74.3,2022
NGA,Sub-Saharan Africa,WVS,6,2012,drogadictos,76.3,1759
NGA,Sub-Saharan Africa,WVS,7,2018,drogadictos,90.7,1237
NGA,Sub-Saharan Africa,WVS,2,1990,extrema_derecha,35.7,1001
NGA,Sub-Saharan Africa,WVS,3,1995,extremistas,48.9,1996
NGA,Sub-Saharan Africa,WVS,2,1990,familias_numerosas,33.3,1001
NGA,Sub-Saharan Africa,WVS,2,1990,hindues,22.4,1001
NGA,Sub-Saharan Africa,WVS,2,1990,homosexuales,76.4,1001
NGA,Sub-Saharan Africa,WVS,3,1995,homosexuales,89.5,1996
NGA,Sub-Saharan Africa,WVS,4,2000,homosexuales,73.6,2022
NGA,Sub-Saharan Africa,WVS,6,2012,homosexuales,70.5,1759
NGA,Sub-Saharan Africa,WVS,7,2018,homosexuales,89.0,1237
NGA,Sub-Saharan Africa,WVS,2,1990,inestables,57.3,1001
NGA,Sub-Saharan Africa,WVS,3,1995,inestables,60.3,1996
NGA,Sub-Saharan Africa,WVS,4,2000,inestables,52.4,2022
NGA,Sub-Saharan Africa,WVS,2,1990,inmigrantes,26.3,1001
NGA,Sub-Saharan Africa,WVS,3,1995,inmigrantes,19.7,1996
NGA,Sub-Saharan Africa,WVS,4,2000,inmigrantes,28.0,2022
NGA,Sub-Saharan Africa,WVS,6,2012,inmigrantes,20.1,1759
NGA,Sub-Saharan Africa,WVS,7,2018,inmigrantes,13.4,1237
NGA,Sub-Saharan Africa,WVS,2,1990,judios,35.3,1001
NGA,Sub-Saharan Africa,WVS,2,1990,musulmanes,24.3,1001
NGA,Sub-Saharan Africa,WVS,3,1995,musulmanes,16.8,1996
NGA,Sub-Saharan Africa,WVS,2,1990,otra_raza,31.2,1001
NGA,Sub-Saharan Africa,WVS,3,1995,otra_raza,20.4,1996
NGA,Sub-Saharan Africa,WVS,4,2000,otra_raza,30.4,2022
NGA,Sub-Saharan Africa,WVS,6,2012,otra_raza,20.9,1759
NGA,Sub-Saharan Africa,WVS,7,2018,otra_raza,15.8,1237
NGA,Sub-Saharan Africa,WVS,4,2000,otra_religion,29.3,2022
NGA,Sub-Saharan Africa,WVS,6,2012,otra_religion,26.5,1759
NGA,Sub-Saharan Africa,WVS,7,2018,otra_religion,13.4,1237
NGA,Sub-Saharan Africa,WVS,6,2012,otro_idioma,23.7,1759
NGA,Sub-Saharan Africa,WVS,7,2018,otro_idioma,9.6,1237
NGA,Sub-Saharan Africa,WVS,6,2012,parejas_no_casadas,31.2,1759
NGA,Sub-Saharan Africa,WVS,7,2018,parejas_no_casadas,29.7,1237
NGA,Sub-Saharan Africa,WVS,2,1990,sida,79.0,1001
NGA,Sub-Saharan Africa,WVS,3,1995,sida,88.8,1996
NGA,Sub-Saharan Africa,WVS,4,2000,sida,67.5,2022
NGA,Sub-Saharan Africa,WVS,6,2012,sida,46.5,1759
NGA,Sub-Saharan Africa,WVS,7,2018,sida,54.0,1237
NIC,Latin America,WVS,7,2020,bebedores,44.0,1200
NIC,Latin America,WVS,7,2020,drogadictos,61.2,1200
NIC,Latin America,WVS,7,2020,homosexuales,33.2,1200
NIC,Latin America,WVS,7,2020,inmigrantes,20.5,1200
NIC,Latin America,WVS,7,2020,otra_raza,19.8,1200
NIC,Latin America,WVS,7,2020,otra_religion,21.6,1200
NIC,Latin America,WVS,7,2020,otro_idioma,21.3,1200
NIC,Latin America,WVS,7,2020,parejas_no_casadas,18.2,1200
NIC,Latin America,WVS,7,2020,sida,26.4,1200
NIR,Western Europe,EVS,1,1981,antecedentes,39.4,312
